venue,year,title,authors,pdf_url,source_url
CVPR,2026,VGG-T$^3$: Offline Feed-Forward 3D Reconstruction at Scale,"Sven Elflein, Ruilong Li, Sérgio Agostinho, Zan Gojcic, Laura Leal-Taixé, Qunjie Zhou, Aljosa Osep",https://openaccess.thecvf.com/content/CVPR2026/papers/Elflein_VGG-T3_Offline_Feed-Forward_3D_Reconstruction_at_Scale_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VGGDrive: Empowering Vision-Language Models with Cross-View Geometric Grounding for Autonomous Driving,"Jie Wang, Guang Li, Zhijian Huang, Chenxu Dang, Hangjun Ye, Yahong Han, Long Chen",https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_VGGDrive_Empowering_Vision-Language_Models_with_Cross-View_Geometric_Grounding_for_Autonomous_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VGGT-360: Geometry-Consistent Zero-Shot Panoramic Depth Estimation,"Jiayi Yuan, Haobo Jiang, De Wen Soh, Na Zhao",https://openaccess.thecvf.com/content/CVPR2026/papers/Yuan_VGGT-360_Geometry-Consistent_Zero-Shot_Panoramic_Depth_Estimation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VGGT-Det: Mining VGGT Internal Priors for Sensor-Geometry-Free Multi-View Indoor 3D Object Detection,"Yang Cao, Feize Wu, Dave Zhenyu Chen, Yingji Zhong, Lanqing Hong, Dan Xu",https://openaccess.thecvf.com/content/CVPR2026/papers/Cao_VGGT-Det_Mining_VGGT_Internal_Priors_for_Sensor-Geometry-Free_Multi-View_Indoor_3D_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VGGT-Segmentor: Geometry-Enhanced Cross-View Segmentation,"Yulu Gao, Bohao Zhang, Zongheng Tang, Jitong Liao, Wenjun Wu, Si Liu",https://openaccess.thecvf.com/content/CVPR2026/papers/Gao_VGGT-Segmentor_Geometry-Enhanced_Cross-View_Segmentation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VGGT-ohm,"Jianyuan Wang, Minghao Chen, Shangzhan Zhang, Nikita Karaev, Johannes Schönberger, Patrick Labatut, Piotr Bojanowski, David Novotny, Andrea Vedaldi, Christian Rupprecht",https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_VGGT-ohm_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VGent: Visual Grounding via Modular Design for Disentangling Reasoning and Prediction,"Weitai Kang, Jason Kuen, Mengwei Ren, Zijun Wei, Yan Yan, Kangning Liu",https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_VGent_Visual_Grounding_via_Modular_Design_for_Disentangling_Reasoning_and_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIAFormer: Voxel-Image Alignment Transformer for High-Fidelity Voxel Refinement,"Tiancheng Fang, Bowen Pan, Lingxi Chen, Jiangjing Lyu, Chengfei Lv, Chaoyue Niu, Fan Wu",https://openaccess.thecvf.com/content/CVPR2026/papers/Fang_VIAFormer_Voxel-Image_Alignment_Transformer_for_High-Fidelity_Voxel_Refinement_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIMCAN: Visual-Inertial 3D Human Pose Estimation with Hybrid Mamba-Cross-Attention Network,"Zepeng Yang, Junxuan Bai, Hao Li, Ju Dai, Junjun Pan, Yongfeng Yin, Bin Li",https://openaccess.thecvf.com/content/CVPR2026/papers/Yang_VIMCAN_Visual-Inertial_3D_Human_Pose_Estimation_with_Hybrid_Mamba-Cross-Attention_Network_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VINS-120K: Ultra High-Resolution Image Editing with A Large-Scale Dataset,"Zhizhou Chen, Shanyan Guan, Zhanxin Gao, En Ci, Yanhao Ge, Wei Li, Zhenyu Zhang, Jian Yang, Ying Tai",https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_VINS-120K_Ultra_High-Resolution_Image_Editing_with_A_Large-Scale_Dataset_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIRAL: Visual Sim-to-Real at Scale for Humanoid Loco-Manipulation,"Tairan He, Zi Wang, Haoru Xue, Qingwei Ben, Zhengyi Luo, Wenli Xiao, Ye Yuan, Xingye Da, Fernando Castañeda, Shankar Sastry, Changliu Liu, Guanya Shi, Linxi Fan, Yuke Zhu",https://openaccess.thecvf.com/content/CVPR2026/papers/He_VIRAL_Visual_Sim-to-Real_at_Scale_for_Humanoid_Loco-Manipulation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIRD: View-Invariant Representation through Dual-Axis Transformation for Cross-View Pose Estimation,"Juhye Park, Wooju Lee, Dasol Hong, Changki Sung, Youngwoo Seo, Dongwan Kang, Hyun Myung",https://openaccess.thecvf.com/content/CVPR2026/papers/Park_VIRD_View-Invariant_Representation_through_Dual-Axis_Transformation_for_Cross-View_Pose_Estimation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIRO: Robust and Efficient Neuro-Symbolic Reasoning with Verification for Referring Expression Comprehension,"Hyejin Park, Junhyuk Kwon, Suha Kwak, Jungseul Ok",https://openaccess.thecvf.com/content/CVPR2026/papers/Park_VIRO_Robust_and_Efficient_Neuro-Symbolic_Reasoning_with_Verification_for_Referring_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIRST: Video-Instructed Reasoning Assistant for SpatioTemporal Segmentation,"Jihwan Hong, Jaeyoung Do",https://openaccess.thecvf.com/content/CVPR2026/papers/Hong_VIRST_Video-Instructed_Reasoning_Assistant_for_SpatioTemporal_Segmentation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VISTA: A Test-Time Self-Improving Video Generation Agent,"Do Xuan Long, Xingchen Wan, Hootan Nakhost, Chen-Yu Lee, Tomas Pfister, Sercan Ö. Arik",https://openaccess.thecvf.com/content/CVPR2026/papers/Long_VISTA_A_Test-Time_Self-Improving_Video_Generation_Agent_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"VISion On Request: Enhanced VLLM efficiency with sparse, dynamically selected, vision-language interactions","Adrian Bulat, Alberto Baldrati, Ioannis Maniadis Metaxas, Yassine Ouali, Georgios Tzimiropoulos",https://openaccess.thecvf.com/content/CVPR2026/papers/Bulat_VISion_On_Request_Enhanced_VLLM_efficiency_with_sparse_dynamically_selected_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VITAL: Vision-Encoder-centered Pre-training for LMMs in Visual Quality Assessment,"Ziheng Jia, Linhan Cao, Jinliang Han, Zicheng Zhang, Jiaying Qian, Jiarui Wang, Zijian Chen, Guangtao Zhai, Xiongkuo Min",https://openaccess.thecvf.com/content/CVPR2026/papers/Jia_VITAL_Vision-Encoder-centered_Pre-training_for_LMMs_in_Visual_Quality_Assessment_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VIVA: VLM-Guided Instruction-Based Video Editing with Reward Optimization,"Xiaoyan Cong, Haotian Yang, Angtian Wang, Yizhi Wang, Yiding Yang, Canyu Zhang, Chongyang Ma",https://openaccess.thecvf.com/content/CVPR2026/papers/Cong_VIVA_VLM-Guided_Instruction-Based_Video_Editing_with_Reward_Optimization_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VKG-QA: Visual Knowledge Graph-based Question Answer for Large Multimodal Models,"Yuntao Du, Yiming Wang, Renshuo Yuan, Jincheng Yue, Yijing Chen, Yue Fan, Bo Zhang, Qian Li, Lizhen Cui",https://openaccess.thecvf.com/content/CVPR2026/papers/Du_VKG-QA_Visual_Knowledge_Graph-based_Question_Answer_for_Large_Multimodal_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VL-Eraser: Vacuum Distillation for Machine Unlearning in Vision-Language Models,"Yili Wang, Lu Dai, Tairan Huang, Yijie Xu, Hui Xiong",https://openaccess.thecvf.com/content/CVPR2026/papers/Wang_VL-Eraser_Vacuum_Distillation_for_Machine_Unlearning_in_Vision-Language_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VL-RouterBench: A Benchmark for Vision-Language Model Routing,"Zhehao Huang, Baijiong Lin, Jingyuan Zhang, Jingying Wang, Yuhang Liu, Ning Lu, Tao Li, Xiaolin Huang",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_VL-RouterBench_A_Benchmark_for_Vision-Language_Model_Routing_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLA Models Are More Generalizable Than You Think: Revisiting Physical and Spatial Modeling,"Weiqi Li, Quande Zhang, Ruifeng Zhai, Liang Lin, Guangrun Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Li_VLA_Models_Are_More_Generalizable_Than_You_Think_Revisiting_Physical_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLIC: Vision-Language Models As Perceptual Judges for Human-Aligned Image Compression,"Kyle Sargent, Ruiqi Gao, Philipp Henzler, Charles Herrmann, Aleksander Holynski, Li Fei-Fei, Jiajun Wu, Jason Y. Zhang",https://openaccess.thecvf.com/content/CVPR2026/papers/Sargent_VLIC_Vision-Language_Models_As_Perceptual_Judges_for_Human-Aligned_Image_Compression_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLM-3R: Vision-Language Models Augmented with Instruction-Aligned 3D Reconstruction,"Zhiwen Fan, Jian Zhang, Renjie Li, Junge Zhang, Runjin Chen, Hezhen Hu, Kevin Wang, Peihao Wang, Huaizhi Qu, Shijie Zhou, Dilin Wang, Zhicheng Yan, Hongyu Xu, Justin Theiss, Tianlong Chen, Jiachen Li, Zhengzhong Tu, Zhangyang Wang, Rakesh Ranjan",https://openaccess.thecvf.com/content/CVPR2026/papers/Fan_VLM-3R_Vision-Language_Models_Augmented_with_Instruction-Aligned_3D_Reconstruction_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLM-Guided Group Preference Alignment for Diffusion-based Human Mesh Recovery,"Wenhao Shen, Hao Wang, Wanqi Yin, Fayao Liu, Xulei Yang, Chao Liang, Zhongang Cai, Guosheng Lin",https://openaccess.thecvf.com/content/CVPR2026/papers/Shen_VLM-Guided_Group_Preference_Alignment_for_Diffusion-based_Human_Mesh_Recovery_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLM-Loc: Localization in Point Cloud Maps via Vision-Language Models,"Shuhao Kang, Youqi Liao, Peijie Wang, Wenlong Liao, Qilin Zhang, Benjamin Busam, Xieyuanli Chen, Yun Liu",https://openaccess.thecvf.com/content/CVPR2026/papers/Kang_VLM-Loc_Localization_in_Point_Cloud_Maps_via_Vision-Language_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLM-PTQ: Efficient Post-Training Quantization for Large Vision-Language Models,"Juncan Deng, Kejie Huang",https://openaccess.thecvf.com/content/CVPR2026/papers/Deng_VLM-PTQ_Efficient_Post-Training_Quantization_for_Large_Vision-Language_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLM-Pruner: Buffering for Spatial Sparsity in an Efficient VLM Centrifugal Token Pruning Paradigm,"Zhenkai Wu, Xiaowen Ma, Zhenliang Ni, Dengming Zhang, Han Shu, Xin Jiang, Xinghao Chen",https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_VLM-Pruner_Buffering_for_Spatial_Sparsity_in_an_Efficient_VLM_Centrifugal_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VLM4RSDet: Collaborative Optimization with Vision-Language Model for Enhancing Remote Sensing Object Detection,"Shuohao Shi, Qiang Fang, Xin Xu",https://openaccess.thecvf.com/content/CVPR2026/papers/Shi_VLM4RSDet_Collaborative_Optimization_with_Vision-Language_Model_for_Enhancing_Remote_Sensing_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VMD-FACT: A New Video Dataset and MLLM-based method for Detecting Realistic AI-Generated Video Misinformation,"Yongkang Zhang, Dongyu She, Baiyu Ji, Qichuan Geng, Zhong Zhou, Yan Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_VMD-FACT_A_New_Video_Dataset_and_MLLM-based_method_for_Detecting_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VMonarch: Efficient Video Diffusion Transformers with Structured Attention,"Cheng Liang, Haoxian Chen, Liang Hou, Qi Fan, Gangshan Wu, Xin Tao, Limin Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Liang_VMonarch_Efficient_Video_Diffusion_Transformers_with_Structured_Attention_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VOLD: Reasoning Transfer from LLMs to Vision-Language Models via On-Policy Distillation,"Walid Bousselham, Hilde Kuehne, Cordelia Schmid",https://openaccess.thecvf.com/content/CVPR2026/papers/Bousselham_VOLD_Reasoning_Transfer_from_LLMs_to_Vision-Language_Models_via_On-Policy_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VOSR: A Vision-Only Generative Model for Image Super-Resolution,"Rongyuan Wu, Lingchen Sun, Zhengqiang Zhang, Xiangtao Kong, Jixin Zhao, Shihao Wang, Lei Zhang",https://openaccess.thecvf.com/content/CVPR2026/papers/Wu_VOSR_A_Vision-Only_Generative_Model_for_Image_Super-Resolution_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VQ-VA World: Towards High-Quality Visual Question-Visual Answering,"Chenhui Gou, Zilong Chen, Zeyu Wang, Feng Li, Deyao Zhu, Zicheng Duan, Kunchang Li, Chaorui Deng, Hongyi Yuan, Haoqi Fan, Cihang Xie, Jianfei Cai, Hamid Rezatofighi",https://openaccess.thecvf.com/content/CVPR2026/papers/Gou_VQ-VA_World_Towards_High-Quality_Visual_Question-Visual_Answering_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,"VQRAE: Representation Quantization Autoencoders for Multimodal Understanding, Generation and Reconstruction","Sinan Du, Jiahao Guo, Bo Li, Shuhao Cui, Zhengzhuo Xu, Yifu Luo, Yongxian Wei, Kun Gai, Xinggang Wang, Kai Wu, Chun Yuan",https://openaccess.thecvf.com/content/CVPR2026/papers/Du_VQRAE_Representation_Quantization_Autoencoders_for_Multimodal_Understanding_Generation_and_Reconstruction_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VRCLIP: Multimodal Canonical Correlation Alignment for CLIP-Driven Vision-Radio Person Re-Identification,"Rui Zhang, Yaqi Wang, Yadong Li, Ruixu Geng, Jianyang Wang, Qijun Ying, Dongheng Zhang, Yang Hu, Yan Chen",https://openaccess.thecvf.com/content/CVPR2026/papers/Zhang_VRCLIP_Multimodal_Canonical_Correlation_Alignment_for_CLIP-Driven_Vision-Radio_Person_Re-Identification_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VRR-QA: Visual Relational Reasoning in Videos Beyond Explicit Cues,"Sirnam Swetha, Rohit Gupta, Parth Parag Kulkarni, David G Shatwell, Jeffrey A Chan Santiago, Nyle Siddiqui, Joseph Fioresi, Mubarak Shah",https://openaccess.thecvf.com/content/CVPR2026/papers/Swetha_VRR-QA_Visual_Relational_Reasoning_in_Videos_Beyond_Explicit_Cues_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VS-Bench: Evaluating VLMs for Strategic Abilities in Multi-Agent Environments,"Zelai Xu, Zhexuan Xu, Xiangmin Yi, Huining Yuan, Mo Guang, Kaiwen Long, Xinlei Chen, Yi Wu, Chao Yu, Yu Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Xu_VS-Bench_Evaluating_VLMs_for_Strategic_Abilities_in_Multi-Agent_Environments_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VSRELL: A Simple Baseline for Video Super-Resolution and Enhancement in Low-Light Environment,"Yanming Hui, Fanhua Shang, Hongying Liu, Ben Wang, Zhenwei Zhang, Liang Wan, Wei Feng, Tong Xue, Bingqin Lv",https://openaccess.thecvf.com/content/CVPR2026/papers/Hui_VSRELL_A_Simple_Baseline_for_Video_Super-Resolution_and_Enhancement_in_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VT-Intrinsic: Physics-Based Decomposition of Reflectance and Shading using a Single Visible-Thermal Image Pair,"Zeqing Yuan, Mani Ramanagopal, Aswin C. Sankaranarayanan, Srinivasa G. Narasimhan",https://openaccess.thecvf.com/content/CVPR2026/papers/Yuan_VT-Intrinsic_Physics-Based_Decomposition_of_Reflectance_and_Shading_using_a_Single_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VULCAN: Tool-Augmented Multi Agents for Iterative 3D Object Arrangement,"Zhengfei Kuang, Rui Lin, Long Zhao, Gordon Wetzstein, Saining Xie, Sanghyun Woo",https://openaccess.thecvf.com/content/CVPR2026/papers/Kuang_VULCAN_Tool-Augmented_Multi_Agents_for_Iterative_3D_Object_Arrangement_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VVS: Accelerating Speculative Decoding for Visual Autoregressive Generation via Partial Verification Skipping,"Haotian Dong, Ye Li, Rongwei Lu, Chen Tang, Shu-Tao Xia, Zhi Wang",https://openaccess.thecvf.com/content/CVPR2026/papers/Dong_VVS_Accelerating_Speculative_Decoding_for_Visual_Autoregressive_Generation_via_Partial_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,V^2-SAM: Marrying SAM2 with Multi-Prompt Experts for Cross-View Object Correspondence,"Jiancheng Pan, Runze Wang, Tianwen Qian, Mohammad Mahdi, Yanwei Fu, Xiangyang Xue, Xiaomeng Huang, Luc Van Gool, Danda Pani Paudel, Yuqian Fu",https://openaccess.thecvf.com/content/CVPR2026/papers/Pan_V2-SAM_Marrying_SAM2_with_Multi-Prompt_Experts_for_Cross-View_Object_Correspondence_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Vanast: Virtual Try-On with Human Image Animation via Synthetic Triplet Supervision,"Hyunsoo Cha, Wonjung Woo, Byungjun Kim, Hanbyul Joo",https://openaccess.thecvf.com/content/CVPR2026/papers/Cha_Vanast_Virtual_Try-On_with_Human_Image_Animation_via_Synthetic_Triplet_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VarSplat: Uncertainty-aware 3D Gaussian Splatting for Robust RGB-D SLAM,"Anh Thuan Tran, Jana Kosecka",https://openaccess.thecvf.com/content/CVPR2026/papers/Tran_VarSplat_Uncertainty-aware_3D_Gaussian_Splatting_for_Robust_RGB-D_SLAM_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Variation-aware Vision Token Dropping for Faster Large Vision-Language Models,"Junjie Chen, Xuyang Liu, Zichen Wen, Yiyu Wang, Siteng Huang, Honggang Chen",https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Variation-aware_Vision_Token_Dropping_for_Faster_Large_Vision-Language_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Variational Graph-based Normal Integration,"Lixiong Chen, Bohan Yu, Victor Adrian Prisacariu, Imari Sato",https://openaccess.thecvf.com/content/CVPR2026/papers/Chen_Variational_Graph-based_Normal_Integration_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VecAttention: Vector-wise Sparse Attention for Accelerating Long Context Inference,"Anmin Liu, Ruixuan Yang, Huiqiang Jiang, Bin Lin, Minmin Sun, Yong Li, Chen Zhang, Tao Xie",https://openaccess.thecvf.com/content/CVPR2026/papers/Liu_VecAttention_Vector-wise_Sparse_Attention_for_Accelerating_Long_Context_Inference_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VecGlypher: Unified Vector Glyph Generation with Language Models,"Xiaoke Huang, Bhavul Gauri, Kam Woh Ng, Tony Ng, Mengmeng Xu, Zhiheng Liu, Weiming Ren, Zhaochong An, Zijian Zhou, Haonan Qiu, Yuyin Zhou, Sen He, Ziheng Wang, Tao Xiang, Xiao Han",https://openaccess.thecvf.com/content/CVPR2026/papers/Huang_VecGlypher_Unified_Vector_Glyph_Generation_with_Language_Models_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Vector Prism: Animating Vector Graphics by Stratifying Semantic Structure,"Jooyeol Yun, Jaegul Choo",https://openaccess.thecvf.com/content/CVPR2026/papers/Yun_Vector_Prism_Animating_Vector_Graphics_by_Stratifying_Semantic_Structure_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,VectorArk: Learning Practical Image Vectorization with Rounded Polygon Representation,"Tarun Gehlaut, Difan Liu, Charu Bansal, Krutik Malani, Souymodip Chakraborty, Ankit Phogat, Matthew Fisher, Vineet Batra",https://openaccess.thecvf.com/content/CVPR2026/papers/Gehlaut_VectorArk_Learning_Practical_Image_Vectorization_with_Rounded_Polygon_Representation_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Velox: Learning Representations of 4D Geometry and Appearance,"Anagh Malik, Dorian Chan, Xiaoming Zhao, David B. Lindell, Oncel Tuzel, Jen-Hao Rick Chang",https://openaccess.thecvf.com/content/CVPR2026/papers/Malik_Velox_Learning_Representations_of_4D_Geometry_and_Appearance_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
CVPR,2026,Venus: Benchmarking and Empowering Multimodal Large Language Models for Aesthetic Guidance and Cropping,"Tianxiang Du, Hulingxiao He, Yuxin Peng",https://openaccess.thecvf.com/content/CVPR2026/papers/Du_Venus_Benchmarking_and_Empowering_Multimodal_Large_Language_Models_for_Aesthetic_CVPR_2026_paper.pdf,https://openaccess.thecvf.com/CVPR2026?day=all
